% Model,一维阵列侧向.mph
% Version,COMSOL 6.2.0.290
% Date,"May 24 2025, 21:37"
% Table,探针表 1 - 
% 时间 (ms),"总声压 (Pa), 阵列3","总声压 (Pa), 阵列1","总声压 (Pa), 阵列2","总声压 (Pa), 阵列4","总声压 (Pa), 阵列5","总声压 (Pa), 阵列6","总声压 (Pa), 阵列7","总声压 (Pa), 阵列8","总声压 (Pa), 阵列9"
0.8500000000000003,5.078349108127476E-53,1.4379094404366543E-52,5.092783100405327E-53,8.238413132814257E-54,1.1774603260459231E-54,6.720057057187708E-55,2.739902491583163E-55,5.170566354690207E-56,4.976653994552676E-55
0.8666666666666669,-2.9307326059332643E-54,2.5859166831394488E-52,1.5865515795045968E-53,-1.1675582603818354E-53,-1.0323632419877607E-53,-6.45272468375612E-54,-2.2246820325268713E-54,-1.8586369374325715E-54,-7.37735697019701E-55
0.8833333333333336,-1.5046099255859482E-52,1.58808932872115E-53,-1.1911726875830155E-52,-4.184376079806896E-53,-1.9804044871402558E-53,-1.224969909044545E-53,-4.3672810916814847E-54,-3.1205679292846437E-54,-2.651420770914852E-54
0.9000000000000002,-2.3460056609993715E-52,-6.95248700236462E-52,-2.361287635880101E-52,-3.3262461682289545E-53,-1.6819284647958542E-54,-8.482582564860966E-55,-5.368618838856447E-55,4.209806848199815E-55,-2.1662872155558468E-54
0.916666666666667,4.357913591324568E-53,-1.1872079695048644E-51,-4.968857046096911E-53,6.424662238508175E-53,5.423246577482592E-53,3.4018095848143737E-53,1.1786973311954221E-53,9.738743081845893E-54,4.1026956056405214E-54
0.9333333333333337,7.282158111064261E-52,-5.470692325535126E-53,5.7248987470152625E-52,1.9542521076378983E-52,9.24798261681799E-53,5.769472679957404E-53,2.078711404397518E-53,1.4656389936680308E-53,1.29563349431125E-53
0.9500000000000003,1.0758826906853705E-51,3.142472453461216E-51,1.0729958530433767E-51,1.3793338017831375E-52,-3.0243507506122193E-54,-2.423455327052969E-54,5.154903649527841E-55,-3.7900590450210655E-54,9.816557103104387E-54
0.966666666666667,-2.3001939153210165E-52,5.39674101412428E-51,2.053669706613209E-52,-3.109796176198495E-52,-2.646091762831735E-52,-1.6675781152308522E-52,-5.800316395157016E-53,-4.779154559750091E-53,-2.0149834975317584E-53
0.9833333333333336,-3.326694687185946E-51,6.254036154571704E-52,-2.5611188136163597E-51,-8.811331854670216E-52,-4.268313785315103E-52,-2.6883692839831653E-52,-9.780213309779822E-53,-6.8583313648758075E-53,-6.120175216885949E-53
1.0000000000000002,-4.928436759703371E-51,-1.3321215268336077E-50,-4.805015122253551E-51,-6.050238858568952E-52,2.6189869294588644E-53,1.6832373576595547E-53,-1.5020742313394504E-54,1.9124292557502637E-53,-4.710233762530843E-53
1.0166666666666668,7.079350698684532E-52,-2.4208767834991694E-50,-1.1954035242445062E-51,1.36113701497229E-51,1.2157603938191557E-51,7.699774756192403E-52,2.6839711189863378E-52,2.2216959615601025E-52,8.898583333507112E-53
1.0333333333333334,1.4394640906291678E-50,-6.168269659382443E-51,1.0705629352437754E-50,3.856155575241624E-51,1.958668497976463E-51,1.2458196903340612E-51,4.5677728767902555E-52,3.214062831085173E-52,2.8015719917523712E-52
1.0499999999999998,2.2473372941268047E-50,5.262889608584477E-50,2.1158573140069067E-50,2.812101576754683E-51,-6.946146386936049E-54,4.704354233553697E-54,4.062840237956051E-53,-6.3675993421409765E-53,2.3648106601854624E-52
1.0666666666666664,1.4549641946985423E-52,1.0615830345117051E-49,7.828600998244935E-51,-5.41009072022757E-51,-5.280398976456864E-51,-3.3592516404173866E-51,-1.1704667336526062E-51,-9.808371264595484E-52,-3.507981944174125E-52
1.083333333333333,-5.874822075302708E-50,4.704765653374217E-50,-4.154674535147466E-50,-1.6367391002381857E-50,-8.915662870624419E-51,-5.724044300685896E-51,-2.1098346050930807E-51,-1.501889851465085E-51,-1.238164815919358E-51
